-2.53819561,-0.22598112,7.37729311,1.83595300,3.28486586,1.14682865,0.76693588,0.21011023,0.61424994,0.60630572,2.72449970,0.09727263,-0.41746852,-0.54496753,-1.24296737,0.30346483,0.30531606,-0.28341922,0.90624368,0.59731448,0.26465869,-1.23446548,-0.77643853,0.60091621,0.91279870,-0.40224800,0.10848270,-0.46523762,-2.40565705,-0.14839366,-0.16338931,0.08932680,0.12013431,-0.91898364,0.21507180,-0.90003717,0.84921944,-0.45781580,0.94540751,0.67862815,0.88440812,0.11356786,1.06390834,0.23295376,0.63708252,1.21672082,0.21082890,-0.36732358,-1.24637640,0.98789120
5.36365557,-0.56369072,0.85592473,-4.14940643,1.12785840,1.34401643,0.17238748,0.03673298,-2.27853656,0.04317553,1.39400423,-1.51313138,0.40288255,-1.83507526,1.53432405,0.74112272,0.61019415,1.90831780,0.21417393,0.06113531,0.62251818,-0.25749603,-0.08192276,-0.68417484,0.51722109,-0.57064414,-0.31076157,-0.01597580,-0.39052299,-0.03855918,-0.30739114,0.02934888,0.03738262,-0.99278152,0.38034138,-0.13918766,-0.42308921,0.40558124,-0.45546311,-0.60683638,0.44048899,0.25858489,0.70286030,-0.46980068,-0.05909453,1.07973647,-0.93779278,-0.62538612,0.23741017,0.14869840
-2.84169769,0.98634708,7.66132689,1.30129206,2.51449108,0.69809496,0.15024275,1.86505890,0.46487463,-1.03953922,1.04371953,0.74659437,0.33124098,0.52839726,0.65612137,-0.10400417,-0.40272772,0.93038327,0.68919295,0.15099198,0.97972882,-1.05119467,0.03897179,0.96826971,1.19957769,0.05521999,-0.19833711,-0.29137120,0.33124968,-0.64634788,0.30490980,-0.60116220,-0.41320002,0.33457956,0.82907933,-1.98604429,0.38673636,-0.23715711,-0.12167712,0.91060841,1.94098747,-0.07917523,-0.41601455,-1.26427853,0.98955965,-0.44764191,0.04558896,0.01406025,0.76708049,-0.30584517
0.49153969,-1.49486995,3.24516344,-1.79638505,6.12359524,-0.39908934,2.15243697,-2.97481298,0.41083002,1.18908811,1.07130933,1.30355990,-1.05951262,-0.77840769,-0.95547891,-0.17142278,0.79782879,0.10085215,0.01982737,2.01836205,-0.02616742,-0.13222373,-0.37795237,0.76319122,1.07109594,-0.10899945,-0.28026092,-1.31003416,-0.98246729,0.67094445,-0.50527382,-0.86649722,1.18239903,-0.26583919,-2.34889698,1.43321311,-0.03908299,0.88218170,-1.41520238,1.13312495,1.32012045,0.37716138,0.78844190,-0.77285689,1.64463735,-0.30271426,-1.37621677,-2.36472845,-1.18156791,0.32839587
6.29365253,-4.32840443,-0.01408173,0.62360179,0.04726952,-0.43837032,-1.10186648,-0.90608329,-1.24372172,1.26623809,1.24552834,0.11992788,0.77307820,-2.47389412,-1.36294937,0.64528924,-1.95849919,0.33530313,0.53058517,0.07637028,1.29608953,1.11261261,-0.12845552,0.13233599,-0.30709818,-0.53981060,0.04594629,0.36829633,-0.61516225,0.53995925,-0.30957463,-0.64623952,-1.05757248,-1.73687243,-0.30725643,0.57889056,-0.28396538,-0.10504496,-0.37911850,0.08207939,0.66332257,0.36909714,0.62293404,0.36107993,-0.44276595,0.19361305,-0.78748155,-0.50083554,-0.32189089,0.26625803
-6.03259802,-2.77077746,0.87004501,-3.86322117,0.86276889,-0.64923203,-0.28500533,1.00589108,-1.48635960,3.41852474,-0.92666578,1.15746725,-1.54202890,-1.87695742,0.61579788,-1.04235101,0.55746078,-0.54896468,-0.76502937,-0.89551306,0.07424483,0.85921782,-0.69509959,0.40442759,0.60688633,0.78439575,0.33271298,0.47415614,-0.91840565,1.04377210,-0.70696962,0.08870287,-0.87086928,-0.25249645,0.71171689,0.17648704,-0.97302777,0.00083431,-0.23505642,-0.08211039,0.39924154,0.38666031,-0.46133536,-1.24025071,-0.02318578,0.86852139,-0.30873334,0.15479691,-0.33716050,-0.26482829
-3.34248233,-0.17637397,8.49985790,0.75515288,0.94754374,1.62733555,-0.77903038,0.97871149,-0.49453661,0.32864964,1.88075268,1.25288415,-0.71369869,0.32256079,-1.67514956,-0.97571599,-1.41526365,-0.07527611,1.14464998,0.04946180,-0.14669648,-0.31040820,-0.40027973,0.64655972,-0.49482533,-0.60281426,-0.87015039,-0.66067606,-0.91631109,0.15165021,-0.38010839,0.65078086,0.15660542,-1.25134385,0.32748875,-0.37325940,0.25990483,0.27637562,0.42547274,-0.41770476,1.30657506,-0.45054170,0.50397223,-0.27182984,0.33251980,0.34967214,0.31159014,0.14392400,-0.40625253,1.04155707
-3.39428282,0.68961316,7.52636147,1.60688639,1.25345623,0.38940662,-0.21608862,3.39184332,-0.58024329,-1.69435215,1.26473320,0.55150604,-0.06474443,-1.13959837,-0.18817595,-1.13495672,-0.24156328,0.42478228,0.36731255,0.53310806,0.00162576,-1.78395879,-0.25405818,0.17215332,0.92122746,0.59718901,-1.67600346,0.64741784,-0.19213095,0.03349583,-0.08177219,-0.59957504,-0.55987048,-1.14140904,-0.53159386,0.13482457,-0.83047998,-0.31525686,0.36372438,-0.40777627,1.50782895,0.16741604,-1.22854698,-0.58750844,0.33736604,0.53284431,0.98887634,-0.96346730,0.71131265,0.05290669
6.00583267,0.49241033,-0.17809078,-3.50030589,2.21820879,2.90937495,1.77849364,0.24487428,-0.28613701,0.28516755,1.79867315,-0.74718899,-1.06885564,-1.19216621,0.36897892,-0.21412414,1.95195174,1.88299036,2.06429958,0.58632660,0.66486806,-0.59536433,-1.08393025,-0.51274550,1.27893770,1.77547860,-0.93221217,-2.39744782,-1.01336420,0.84877861,0.57324874,-0.44312567,0.83942455,0.24314734,-0.29327005,1.03915513,-0.67041564,1.27660799,0.87274951,-0.86560470,1.91933465,-0.02829246,1.10834551,-0.15544492,0.01535926,-1.00777686,-0.66483474,-0.53418463,-1.06960559,-1.01288807
3.95146251,0.33146632,-0.01315261,-3.35245037,3.97728419,1.75329304,1.48271298,0.93973327,0.01782358,0.44416142,1.88992560,0.57372606,-0.39047995,-0.80320853,1.63172913,0.22517025,-1.33731937,0.37072447,0.29537785,0.54110622,-0.47556797,-0.28230658,-0.63369453,-0.59584272,1.65961409,0.98365998,-1.08363616,-0.44494072,-1.40488696,1.12180853,0.65763605,-1.92372704,-0.26937518,-0.48489845,-0.57995117,0.58182245,1.35078692,1.10626483,0.53575015,-0.32457975,1.81911683,-0.90761983,-0.15783393,-0.50537914,0.23198755,-0.20551595,-1.01862812,-1.34234357,-0.57753050,1.09057665
7.31084585,-0.78467298,-0.85975915,-1.81597114,1.54476225,1.72858179,0.50405884,0.27928838,-1.04044676,1.02712023,1.49808800,0.32401827,-0.74514121,-1.50630116,0.26320282,-0.44022453,1.60715091,-0.52259529,3.28140378,1.16508138,0.67537940,-0.33732244,-1.51974165,-0.35825822,1.51803100,0.64186531,0.72411317,-0.24782327,-1.34568095,0.02897297,-0.04018001,-0.82729244,0.57850260,-0.61488062,-0.36930758,0.76541263,-1.26074755,-1.15133011,1.08981705,-0.19354628,0.08579677,-0.34638232,0.42391679,-0.69441038,-0.02337755,0.54792482,-0.51191407,-1.23302197,-0.67926025,0.02459486
